Avg_StartTime, Avg_StopTime, Avg_Asphericity_All, Avg_Asphericity_Excited, Avg_Asphericity_Fluorescent, Avg_Asphericity_FL1, Avg_Asphericity_FL2, Avg_Asphericity_FL3, Avg_Asphericity_A, Avg_Asphericity_B, Avg_Asphericity_C, Avg_Asphericity_AB, Avg_Asphericity_AC, Avg_Asphericity_BC, Avg_Asphericity_ABC, Avg_Size_um_All, Avg_Size_um_Excited, Avg_Size_um_Fluorescent, Avg_Size_um_FL1, Avg_Size_um_FL2, Avg_Size_um_FL3, Avg_Size_um_A, Avg_Size_um_B, Avg_Size_um_C, Avg_Size_um_AB, Avg_Size_um_AC, Avg_Size_um_BC, Avg_Size_um_ABC, Avg_Conc_cm3_All, Avg_Conc_cm3_Excited, Avg_Conc_cm3_Fluorescent, Avg_Conc_cm3_FL1, Avg_Conc_cm3_FL2, Avg_Conc_cm3_FL3, Avg_Conc_cm3_A, Avg_Conc_cm3_B, Avg_Conc_cm3_C, Avg_Conc_cm3_AB, Avg_Conc_cm3_AC, Avg_Conc_cm3_BC, Avg_Conc_cm3_ABC, Avg_SurArea_um2_cm3_All, Avg_SurArea_um2_cm3_Excited, Avg_SurArea_um2_cm3_Fluorescent, Avg_SurArea_um2_cm3_FL1, Avg_SurArea_um2_cm3_FL2, Avg_SurArea_um2_cm3_FL3, Avg_SurArea_um2_cm3_A, Avg_SurArea_um2_cm3_B, Avg_SurArea_um2_cm3_C, Avg_SurArea_um2_cm3_AB, Avg_SurArea_um2_cm3_AC, Avg_SurArea_um2_cm3_BC, Avg_SurArea_um2_cm3_ABC, Avg_Mass_ug_m3_All, Avg_Mass_ug_m3_Excited, Avg_Mass_ug_m3_Fluorescent, Avg_Mass_ug_m3_FL1, Avg_Mass_ug_m3_FL2, Avg_Mass_ug_m3_FL3, Avg_Mass_ug_m3_A, Avg_Mass_ug_m3_B, Avg_Mass_ug_m3_C, Avg_Mass_ug_m3_AB, Avg_Mass_ug_m3_AC, Avg_Mass_ug_m3_BC, Avg_Mass_ug_m3_ABC, Avg_FluorFraction_All, Avg_FluorFraction_Excited, Avg_FluorFraction_Fluorescent, Avg_FluorFraction_FL1, Avg_FluorFraction_FL2, Avg_FluorFraction_FL3, Avg_FluorFraction_A, Avg_FluorFraction_B, Avg_FluorFraction_C, Avg_FluorFraction_AB, Avg_FluorFraction_AC, Avg_FluorFraction_BC, Avg_FluorFraction_ABC, Avg_FluorPeak_FL1, Avg_FluorPeak_FL2, Avg_FluorPeak_FL3, Avg_FluorPeak_A, Avg_FluorPeak_B, Avg_FluorPeak_C
2025-03-21 00:00:00, 21/03/2025 00:59:59.999999,11.9,9.985, 6.905e+00, 6.905e+00, , , 6.905e+00, , , , , , ,0.8514,0.865, 1.238e+00, 1.238e+00, , , 1.238e+00, , , , , , ,258.2,22.51, 3.795e-02, 3.795e-02, , , 3.795e-02, , , , , , ,721.4,63.98, 2.710e-01, 2.710e-01, , , 2.710e-01, , , , , , ,165.2,14.26, 1.315e-01, 1.315e-01, , , 1.315e-01, , , , , , , , , 1.470e-04, 1.470e-04, , , 1.470e-04, , , , , , , 9.006e+06, , , 9.006e+06, , 
2025-03-21 01:00:00, 21/03/2025 01:59:59.999999,11.91,10.11, 9.061e+00, 9.061e+00, , , 9.061e+00, , , , , , ,0.8562,0.8698, 1.688e+00, 1.688e+00, , , 1.688e+00, , , , , , ,265.6,22.58, 2.660e-02, 2.660e-02, , , 2.660e-02, , , , , , ,749.5,64.8, 3.618e-01, 3.618e-01, , , 3.618e-01, , , , , , ,172.0,14.45, 2.256e-01, 2.256e-01, , , 2.256e-01, , , , , , , , , 1.002e-04, 1.002e-04, , , 1.002e-04, , , , , , , 9.662e+06, , , 9.662e+06, , 
2025-03-21 02:00:00, 21/03/2025 02:59:59.999999,12.31,10.41, 7.615e+00, 7.615e+00, , , 7.615e+00, , , , , , ,0.8475,0.8621, 1.694e+00, 1.694e+00, , , 1.694e+00, , , , , , ,252.8,22.47, 2.356e-02, 2.356e-02, , , 2.356e-02, , , , , , ,697.6,63.28, 3.483e-01, 3.483e-01, , , 3.483e-01, , , , , , ,158.1,13.98, 2.410e-01, 2.410e-01, , , 2.410e-01, , , , , , , , , 9.319e-05, 9.319e-05, , , 9.319e-05, , , , , , , 9.551e+06, , , 9.551e+06, , 
2025-03-21 03:00:00, 21/03/2025 03:59:59.999999,13.17,11.08, 1.110e+01, 1.110e+01, , , 1.110e+01, , , , , , ,0.8335,0.8501, 1.841e+00, 1.841e+00, , , 1.841e+00, , , , , , ,257.7,22.45, 2.593e-02, 2.593e-02, , , 2.593e-02, , , , , , ,697.6,62.16, 4.060e-01, 4.060e-01, , , 4.060e-01, , , , , , ,161.8,13.93, 2.472e-01, 2.472e-01, , , 2.472e-01, , , , , , , , , 1.006e-04, 1.006e-04, , , 1.006e-04, , , , , , , 9.840e+06, , , 9.840e+06, , 
2025-03-21 04:00:00, 21/03/2025 04:59:59.999999,13.83,11.66, 9.085e+00, 9.085e+00, , , 9.085e+00, , , , , , ,0.8299,0.8468, 1.647e+00, 1.647e+00, , , 1.647e+00, , , , , , ,272.8,22.53, 1.800e-02, 1.800e-02, , , 1.800e-02, , , , , , ,736.0,62.36, 2.271e-01, 2.271e-01, , , 2.271e-01, , , , , , ,172.4,14.2, 1.277e-01, 1.277e-01, , , 1.277e-01, , , , , , , , , 6.599e-05, 6.599e-05, , , 6.599e-05, , , , , , , 1.349e+07, , , 1.349e+07, , 
2025-03-21 05:00:00, 21/03/2025 05:59:59.999999,12.14,10.14, 8.083e+00, 8.083e+00, , , 8.083e+00, , , , , , ,0.8612,0.8769, 2.061e+00, 2.061e+00, , , 2.061e+00, , , , , , ,270.0,22.52, 2.309e-02, 2.309e-02, , , 2.309e-02, , , , , , ,784.2,66.55, 4.729e-01, 4.729e-01, , , 4.729e-01, , , , , , ,188.3,15.38, 3.288e-01, 3.288e-01, , , 3.288e-01, , , , , , , , , 8.551e-05, 8.551e-05, , , 8.551e-05, , , , , , , 1.041e+07, , , 1.041e+07, , 
2025-03-21 06:00:00, 21/03/2025 06:59:59.999999,11.77,9.97, 1.072e+01, 1.072e+01, , , 1.072e+01, , , , , , ,0.8693,0.8839, 1.537e+00, 1.537e+00, , , 1.537e+00, , , , , , ,280.8,22.62, 1.980e-02, 1.980e-02, , , 1.980e-02, , , , , , ,831.8,68.16, 2.097e-01, 2.097e-01, , , 2.097e-01, , , , , , ,200.0,15.92, 1.067e-01, 1.067e-01, , , 1.067e-01, , , , , , , , , 7.051e-05, 7.051e-05, , , 7.051e-05, , , , , , , 9.088e+06, , , 9.088e+06, , 
2025-03-21 07:00:00, 21/03/2025 07:59:59.999999,14.1,12.62, 1.592e+01, 1.592e+01, , , 1.592e+01, , , , , , ,0.856,0.8705, 1.433e+00, 1.433e+00, , , 1.433e+00, , , , , , ,319.5,22.89, 2.458e-02, 2.458e-02, , , 2.458e-02, , , , , , ,938.7,68.77, 2.197e-01, 2.197e-01, , , 2.197e-01, , , , , , ,234.9,16.88, 9.731e-02, 9.731e-02, , , 9.731e-02, , , , , , , , , 7.695e-05, 7.695e-05, , , 7.695e-05, , , , , , , 9.847e+06, , , 9.847e+06, , 
2025-03-21 08:00:00, 21/03/2025 08:59:59.999999,14.53,13.19, 8.343e+00, 8.343e+00, , , 8.343e+00, , , , , , ,0.8636,0.8767, 1.375e+00, 1.375e+00, , , 1.375e+00, , , , , , ,309.4,22.85, 1.641e-02, 1.641e-02, , , 1.641e-02, , , , , , ,931.7,70.06, 1.226e-01, 1.226e-01, , , 1.226e-01, , , , , , ,237.0,17.48, 4.291e-02, 4.291e-02, , , 4.291e-02, , , , , , , , , 5.304e-05, 5.304e-05, , , 5.304e-05, , , , , , , 9.927e+06, , , 9.927e+06, , 
2025-03-21 09:00:00, 21/03/2025 09:59:59.999999,13.65,11.56, 6.823e+00, 6.823e+00, , , 6.823e+00, , , , , , ,0.829,0.8424, 1.471e+00, 1.471e+00, , , 1.471e+00, , , , , , ,243.9,21.88, 9.206e-03, 9.206e-03, , , 9.206e-03, , , , , , ,664.3,60.34, 9.500e-02, 9.500e-02, , , 9.500e-02, , , , , , ,159.6,13.92, 4.948e-02, 4.948e-02, , , 4.948e-02, , , , , , , , , 3.774e-05, 3.774e-05, , , 3.774e-05, , , , , , , 1.153e+07, , , 1.153e+07, , 
2025-03-21 10:00:00, 21/03/2025 10:59:59.999999,13.1,11.35, 8.490e+00, 8.490e+00, , , 8.490e+00, , , , , , ,0.8411,0.8578, 1.716e+00, 1.716e+00, , , 1.716e+00, , , , , , ,288.1,22.67, 1.541e-02, 1.541e-02, , , 1.541e-02, , , , , , ,808.3,65.4, 1.907e-01, 1.907e-01, , , 1.907e-01, , , , , , ,194.8,15.52, 9.554e-02, 9.554e-02, , , 9.554e-02, , , , , , , , , 5.347e-05, 5.347e-05, , , 5.347e-05, , , , , , , 1.030e+07, , , 1.030e+07, , 
2025-03-21 11:00:00, 21/03/2025 11:59:59.999999,14.0,12.2, 7.380e+00, 7.380e+00, , , 7.380e+00, , , , , , ,0.848,0.8589, 1.608e+00, 1.608e+00, , , 1.608e+00, , , , , , ,277.4,22.56, 1.220e-02, 1.220e-02, , , 1.220e-02, , , , , , ,802.3,65.95, 1.485e-01, 1.485e-01, , , 1.485e-01, , , , , , ,200.2,15.99, 8.284e-02, 8.284e-02, , , 8.284e-02, , , , , , , , , 4.399e-05, 4.399e-05, , , 4.399e-05, , , , , , , 1.004e+07, , , 1.004e+07, , 
2025-03-21 12:00:00, 21/03/2025 12:59:59.999999,13.97,12.43, 1.026e+01, 1.026e+01, , , 1.026e+01, , , , , , ,0.8673,0.8846, 1.776e+00, 1.776e+00, , , 1.776e+00, , , , , , ,309.4,22.84, 1.419e-02, 1.419e-02, , , 1.419e-02, , , , , , ,941.9,71.65, 2.059e-01, 2.059e-01, , , 2.059e-01, , , , , , ,240.8,18.16, 1.232e-01, 1.232e-01, , , 1.232e-01, , , , , , , , , 4.586e-05, 4.586e-05, , , 4.586e-05, , , , , , , 1.241e+07, , , 1.241e+07, , 
2025-03-21 13:00:00, 21/03/2025 13:59:59.999999,14.13,12.72, 1.238e+01, 1.238e+01, , , 1.238e+01, , , , , , ,0.8745,0.8914, 1.694e+00, 1.694e+00, , , 1.694e+00, , , , , , ,320.8,22.9, 1.930e-02, 1.930e-02, , , 1.930e-02, , , , , , ,998.6,73.32, 2.229e-01, 2.229e-01, , , 2.229e-01, , , , , , ,260.0,18.86, 1.009e-01, 1.009e-01, , , 1.009e-01, , , , , , , , , 6.016e-05, 6.016e-05, , , 6.016e-05, , , , , , , 1.038e+07, , , 1.038e+07, , 
2025-03-21 14:00:00, 21/03/2025 14:59:59.999999,14.64,13.14, 9.277e+00, 9.277e+00, , , 9.277e+00, , , , , , ,0.8657,0.8851, 1.655e+00, 1.655e+00, , , 1.655e+00, , , , , , ,297.2,22.76, 1.654e-02, 1.654e-02, , , 1.654e-02, , , , , , ,908.4,72.11, 1.981e-01, 1.981e-01, , , 1.981e-01, , , , , , ,235.8,18.61, 9.763e-02, 9.763e-02, , , 9.763e-02, , , , , , , , , 5.566e-05, 5.566e-05, , , 5.566e-05, , , , , , , 1.242e+07, , , 1.242e+07, , 
2025-03-21 15:00:00, 21/03/2025 15:59:59.999999,14.6,13.15, 8.550e+00, 8.550e+00, , , 8.550e+00, , , , , , ,0.867,0.884, 2.278e+00, 2.278e+00, , , 2.278e+00, , , , , , ,301.3,22.79, 1.747e-02, 1.747e-02, , , 1.747e-02, , , , , , ,925.0,71.95, 3.780e-01, 3.780e-01, , , 3.780e-01, , , , , , ,241.1,18.51, 2.378e-01, 2.378e-01, , , 2.378e-01, , , , , , , , , 5.799e-05, 5.799e-05, , , 5.799e-05, , , , , , , 1.088e+07, , , 1.088e+07, , 
2025-03-21 16:00:00, 21/03/2025 16:59:59.999999,13.7,12.16, 8.540e+00, 8.540e+00, , , 8.540e+00, , , , , , ,0.8916,0.9105, 1.674e+00, 1.674e+00, , , 1.674e+00, , , , , , ,318.6,22.91, 3.139e-02, 3.139e-02, , , 3.139e-02, , , , , , ,1033.0,76.79, 3.879e-01, 3.879e-01, , , 3.879e-01, , , , , , ,272.6,20.17, 2.007e-01, 2.007e-01, , , 2.007e-01, , , , , , , , , 9.853e-05, 9.853e-05, , , 9.853e-05, , , , , , , 9.728e+06, , , 9.728e+06, , 
2025-03-21 17:00:00, 21/03/2025 17:59:59.999999,13.94,12.39, 1.017e+01, 1.017e+01, , , 1.017e+01, , , , , , ,0.8673,0.883, 1.823e+00, 1.823e+00, , , 1.823e+00, , , , , , ,273.1,22.57, 1.272e-01, 1.272e-01, , , 1.272e-01, , , , , , ,833.5,70.59, 1.868e+00, 1.868e+00, , , 1.868e+00, , , , , , ,214.8,17.92, 1.071e+00, 1.071e+00, , , 1.071e+00, , , , , , , , , 4.658e-04, 4.658e-04, , , 4.658e-04, , , , , , , 1.047e+07, , , 1.047e+07, , 
2025-03-21 18:00:00, 21/03/2025 18:59:59.999999,15.12,13.58, 9.728e+00, 9.728e+00, , , 9.728e+00, , , , , , ,0.857,0.8762, 1.886e+00, 1.886e+00, , , 1.886e+00, , , , , , ,269.3,22.55, 1.150e-01, 1.150e-01, , , 1.150e-01, , , , , , ,805.2,69.9, 1.867e+00, 1.867e+00, , , 1.867e+00, , , , , , ,206.8,17.83, 1.149e+00, 1.149e+00, , , 1.149e+00, , , , , , , , , 4.269e-04, 4.269e-04, , , 4.269e-04, , , , , , , 1.010e+07, , , 1.010e+07, , 
2025-03-21 19:00:00, 21/03/2025 19:59:59.999999,15.42,13.88, 9.573e+00, 9.573e+00, , , 9.573e+00, , , , , , ,0.8642,0.8813, 1.977e+00, 1.977e+00, , , 1.977e+00, , , , , , ,269.7,22.55, 1.211e-01, 1.211e-01, , , 1.211e-01, , , , , , ,826.3,71.05, 2.073e+00, 2.073e+00, , , 2.073e+00, , , , , , ,217.6,18.38, 1.261e+00, 1.261e+00, , , 1.261e+00, , , , , , , , , 4.489e-04, 4.489e-04, , , 4.489e-04, , , , , , , 1.127e+07, , , 1.127e+07, , 
2025-03-21 20:00:00, 21/03/2025 20:59:59.999999,15.74,14.13, 9.563e+00, 9.563e+00, , , 9.563e+00, , , , , , ,0.8551,0.8734, 1.725e+00, 1.725e+00, , , 1.725e+00, , , , , , ,244.2,22.34, 4.392e-02, 4.392e-02, , , 4.392e-02, , , , , , ,727.6,68.75, 5.952e-01, 5.952e-01, , , 5.952e-01, , , , , , ,187.2,17.5, 3.385e-01, 3.385e-01, , , 3.385e-01, , , , , , , , , 1.798e-04, 1.798e-04, , , 1.798e-04, , , , , , , 1.083e+07, , , 1.083e+07, , 
2025-03-21 21:00:00, 21/03/2025 21:59:59.999999,16.3,14.3,14.39,14.31,23.87,30.35,13.36,30.37,19.04,20.93,46.01,14.36,27.46,0.8397,0.8566,0.8726,0.8775,0.7014,0.7154,0.8896,0.5439,0.5211,0.5757,0.5754,0.5554,0.8605,0.3854,0.04005,0.3237,0.3189,0.01833,0.01623,0.299,0.001571,0.001571,0.006808,0.004713,0.001571,0.008379,1.115,0.1181,0.9828,0.9785,0.06361,0.06133,0.913,0.001436,0.001318,0.007032,0.004865,0.001505,0.05364,0.2922,0.03038,0.2666,0.2662,0.04332,0.04308,0.2227,0.0001332,0.0001171,0.0007036,0.0004867,0.0001442,0.04233, , ,0.8397,0.8274,0.04755,0.04212,0.7758,0.004076,0.004076,0.01766,0.01223,0.004076,0.02174,1782000.0,1567000.0,1228000.0,1768000.0,1189000.0,1088000.0
2025-03-21 22:00:00, 21/03/2025 22:59:59.999999,16.41,14.59,14.43,14.22,26.82,26.3,13.43,32.14,31.1,29.15,28.18,24.81,24.2,0.8305,0.8486,0.8561,0.8598,0.6499,0.6045,0.8732,0.6119,0.5902,0.7346,0.621,0.5831,0.5988,212.5,22.01,101.1,99.7,5.134,4.963,93.74,0.4742,0.4429,1.946,1.806,0.512,2.202,589.5,63.04,287.8,286.1,9.307,6.657,275.5,0.6091,0.5064,5.091,2.544,0.5825,3.024,145.1,15.27,72.57,72.32,2.824,1.415,69.18,0.09006,0.06477,1.878,0.4944,0.08795,0.768, , ,0.4758,0.4691,0.02416,0.02335,0.4411,0.002231,0.002084,0.009156,0.008495,0.002409,0.01036,1749000.0,1358000.0,1207000.0,1747000.0,1260000.0,1098000.0
2025-03-21 23:00:00, 21/03/2025 23:59:59.999999,17.3,15.42,15.33,15.15,27.37,26.47,14.4,32.88,29.76,31.23,29.64,25.96,23.35,0.8168,0.8343,0.8386,0.8419,0.646,0.6041,0.8537,0.6203,0.5998,0.7204,0.6168,0.567,0.6032,196.2,21.8,33.14,32.7,1.583,1.551,30.85,0.1362,0.1466,0.6073,0.5652,0.1605,0.6786,521.5,59.85,89.22,88.69,2.797,2.069,85.47,0.1843,0.18,1.49,0.7664,0.1588,0.9636,124.5,14.09,21.48,21.41,0.8565,0.4522,20.46,0.02995,0.02751,0.5379,0.136,0.01564,0.2731, , ,0.1689,0.1666,0.008066,0.007904,0.1572,0.0006942,0.0007473,0.003095,0.002881,0.000818,0.003459,1747000.0,1350000.0,1173000.0,1746000.0,1246000.0,1040000.0
2025-03-22 00:00:00, 22/03/2025 00:59:59.999999,17.21,15.33,15.25,15.07,28.04,27.06,14.35,34.84,31.25,31.58,30.41,25.0,23.97,0.8229,0.8392,0.8476,0.8507,0.6555,0.6062,0.8617,0.6068,0.6076,0.7281,0.6063,0.577,0.6127,200.2,21.84,103.0,101.7,4.612,4.306,96.38,0.4111,0.3909,1.869,1.583,0.4414,1.891,542.3,60.83,286.1,284.6,8.824,6.009,274.8,0.522,0.5182,4.83,2.019,0.4671,3.005,131.6,14.46,70.84,70.62,2.955,1.467,67.48,0.07805,0.09096,1.821,0.3208,0.05191,1.004, , ,0.5142,0.508,0.02303,0.0215,0.4813,0.002053,0.001952,0.009333,0.007905,0.002204,0.009444,1750000.0,1353000.0,1186000.0,1748000.0,1265000.0,1063000.0
2025-03-22 01:00:00, 22/03/2025 01:59:59.999999,16.98,15.23,15.18,14.99,27.72,27.43,14.32,35.09,33.34,30.06,30.11,25.02,24.56,0.8283,0.8428,0.8489,0.8519,0.6584,0.6027,0.8624,0.6344,0.6079,0.7471,0.6142,0.578,0.5978,207.8,21.96,171.0,168.9,7.349,6.936,160.4,0.7024,0.6794,2.907,2.517,0.7175,3.022,568.6,61.56,477.6,474.8,14.29,9.24,459.0,1.106,0.8923,8.199,3.361,0.7726,4.214,137.5,14.6,117.6,117.1,4.761,1.973,112.2,0.258,0.1598,3.242,0.5523,0.09119,1.17, , ,0.8229,0.8128,0.03537,0.03338,0.7721,0.00338,0.00327,0.01399,0.01211,0.003453,0.01454,1747000.0,1339000.0,1187000.0,1747000.0,1269000.0,1120000.0
2025-03-22 02:00:00, 22/03/2025 02:59:59.999999,16.87,15.18,15.14,14.98,27.0,26.55,14.35,31.91,30.8,29.4,28.86,24.75,24.27,0.8329,0.8444,0.8503,0.8533,0.6763,0.6168,0.8628,0.6412,0.593,0.7655,0.6279,0.5809,0.6214,215.5,22.06,176.7,174.6,7.618,7.127,165.9,0.7017,0.6555,3.021,2.577,0.7598,3.135,599.8,62.18,501.5,498.8,16.41,10.82,480.7,1.115,0.7732,8.936,3.687,0.8296,5.533,147.9,14.85,125.8,125.4,5.95,2.967,119.1,0.2313,0.1031,3.497,0.6418,0.09443,2.127, , ,0.8199,0.8101,0.03534,0.03307,0.7696,0.003256,0.003041,0.01402,0.01196,0.003525,0.01455,1746000.0,1361000.0,1199000.0,1744000.0,1272000.0,1081000.0
2025-03-22 03:00:00, 22/03/2025 03:59:59.999999,16.83,15.23,15.2,15.05,26.89,26.29,14.43,31.75,29.52,29.35,28.52,24.19,24.28,0.8378,0.8515,0.8577,0.8606,0.6742,0.6108,0.8705,0.6634,0.5967,0.7769,0.6321,0.5782,0.6034,223.6,22.15,92.3,91.22,3.886,3.732,86.7,0.3497,0.3392,1.519,1.376,0.3875,1.629,630.2,63.74,265.7,264.3,8.052,5.168,255.3,0.6303,0.408,4.687,2.026,0.4376,2.297,155.8,15.4,67.02,66.73,2.704,1.114,63.87,0.1683,0.05463,1.867,0.3912,0.0684,0.5999, , ,0.4129,0.408,0.01738,0.01669,0.3878,0.001564,0.001517,0.006796,0.006156,0.001733,0.007286,1745000.0,1351000.0,1197000.0,1744000.0,1317000.0,1097000.0
2025-03-22 04:00:00, 22/03/2025 04:59:59.999999,17.38,15.66,15.66,15.49,28.08,27.41,14.82,34.12,33.47,31.24,30.41,24.88,24.52,0.8361,0.8491,0.8561,0.8591,0.6668,0.6055,0.8695,0.6313,0.5945,0.7564,0.6155,0.5701,0.608,197.5,21.82,81.69,80.74,3.55,3.225,76.7,0.318,0.2911,1.443,1.145,0.3398,1.449,557.5,62.62,235.8,234.6,7.273,4.599,226.5,0.4831,0.3696,4.144,1.583,0.3488,2.297,140.0,15.21,60.16,59.96,2.526,1.18,57.28,0.1006,0.06787,1.607,0.2942,0.03655,0.7814, , ,0.4136,0.4088,0.01798,0.01633,0.3883,0.00161,0.001474,0.007306,0.005797,0.001721,0.007339,1752000.0,1349000.0,1186000.0,1751000.0,1300000.0,1109000.0
2025-03-22 05:00:00, 22/03/2025 05:59:59.999999,17.61,15.85,15.78,15.61,28.43,27.47,14.92,36.18,30.8,31.6,30.96,24.69,24.58,0.8298,0.8431,0.8476,0.8506,0.654,0.5995,0.8611,0.6121,0.5985,0.7455,0.6179,0.5844,0.5875,193.5,21.77,79.57,78.64,3.43,3.192,74.67,0.3086,0.2759,1.402,1.197,0.3438,1.375,534.7,61.36,223.0,221.8,6.371,4.211,214.6,0.4248,0.3478,3.747,1.663,0.4167,1.783,131.4,14.68,55.42,55.19,1.941,0.9024,53.11,0.08306,0.06222,1.327,0.3094,0.08277,0.448, , ,0.4112,0.4064,0.01773,0.01649,0.3859,0.001595,0.001426,0.007248,0.006186,0.001777,0.007107,1749000.0,1344000.0,1193000.0,1748000.0,1272000.0,1146000.0
2025-03-22 06:00:00, 22/03/2025 06:59:59.999999,17.07,15.36,15.35,15.16,27.81,27.26,14.48,35.47,31.76,30.57,30.48,26.11,24.14,0.8338,0.85,0.8564,0.8595,0.6695,0.6115,0.8699,0.6357,0.5951,0.7674,0.6323,0.5804,0.6057,212.8,22.0,84.98,83.95,3.794,3.544,79.61,0.3352,0.3161,1.495,1.264,0.3857,1.578,595.8,63.3,243.2,241.9,7.558,4.961,233.4,0.5059,0.3762,4.315,1.847,0.4188,2.319,147.7,15.39,61.41,61.21,2.43,1.115,58.6,0.1028,0.05091,1.598,0.3348,0.04971,0.6797, , ,0.3994,0.3946,0.01783,0.01666,0.3742,0.001576,0.001486,0.007027,0.00594,0.001813,0.007419,1751000.0,1342000.0,1188000.0,1750000.0,1289000.0,1078000.0
2025-03-22 07:00:00, 22/03/2025 07:59:59.999999,16.9,15.1,15.03,14.84,27.8,27.16,14.06,34.39,30.57,30.56,30.25,26.76,24.37,0.8352,0.8509,0.8593,0.8628,0.6765,0.6166,0.874,0.6081,0.6058,0.7771,0.6272,0.5683,0.6213,193.9,21.73,40.54,40.02,1.997,1.842,37.74,0.1656,0.1612,0.7865,0.6351,0.1896,0.8556,550.3,63.01,118.2,117.5,4.474,2.895,112.5,0.217,0.2091,2.52,0.9486,0.195,1.542,140.8,15.58,30.87,30.78,1.76,0.8678,28.88,0.03636,0.03304,1.089,0.1996,0.02204,0.6131, , ,0.2091,0.2064,0.0103,0.009497,0.1947,0.0008542,0.0008315,0.004056,0.003275,0.000978,0.004413,1756000.0,1368000.0,1221000.0,1755000.0,1262000.0,1065000.0
2025-03-22 08:00:00, 22/03/2025 08:59:59.999999,16.67,15.26,15.26,15.11,26.41,25.92,14.56,33.07,32.08,28.39,27.63,26.03,23.23,0.8446,0.8544,0.8592,0.8617,0.6901,0.6232,0.8704,0.6565,0.603,0.7965,0.6489,0.5956,0.6114,247.7,22.35,50.92,50.39,2.038,1.906,48.0,0.1735,0.1644,0.8401,0.7178,0.1875,0.8365,716.6,65.21,149.6,148.9,4.62,2.926,143.6,0.3058,0.1992,2.773,1.186,0.2427,1.298,182.4,16.04,38.59,38.43,1.676,0.7424,36.61,0.07889,0.02488,1.151,0.272,0.05048,0.395, , ,0.2056,0.2034,0.008226,0.007695,0.1938,0.0007004,0.0006636,0.003392,0.002898,0.000757,0.003377,1748000.0,1372000.0,1224000.0,1747000.0,1278000.0,1095000.0
2025-03-22 09:00:00, 22/03/2025 09:59:59.999999,16.59,15.01,14.94,14.78,26.15,26.23,14.15,30.37,30.69,28.62,29.23,25.22,23.14,0.848,0.8636,0.872,0.875,0.6855,0.613,0.8856,0.6767,0.6039,0.7904,0.6326,0.5831,0.6057,241.4,21.93,50.21,49.62,2.197,2.039,47.08,0.1905,0.1983,0.9009,0.7352,0.2038,0.9021,703.9,65.64,150.3,149.4,4.736,2.857,144.2,0.3803,0.2389,2.838,1.101,0.2227,1.295,178.5,16.38,38.91,38.73,1.609,0.6414,37.04,0.1206,0.02989,1.104,0.2269,0.02584,0.3588, , ,0.208,0.2055,0.009102,0.008448,0.195,0.000789,0.0008215,0.003732,0.003046,0.0008441,0.003737,1754000.0,1358000.0,1208000.0,1753000.0,1290000.0,1092000.0
2025-03-22 10:00:00, 22/03/2025 10:59:59.999999,15.97,14.5,14.54,14.37,26.81,26.11,13.73,33.42,32.95,29.62,28.21,24.06,23.57,0.8594,0.8747,0.8799,0.883,0.6916,0.6209,0.8927,0.6338,0.6048,0.8294,0.6621,0.5892,0.598,247.8,22.37,50.92,50.35,2.142,2.021,47.87,0.1899,0.1844,0.8448,0.7291,0.2033,0.9038,746.2,69.0,155.8,155.1,4.715,2.884,149.6,0.2751,0.2319,3.052,1.265,0.2284,1.159,193.4,17.54,40.83,40.72,1.59,0.5918,38.9,0.04664,0.03363,1.283,0.2977,0.02685,0.2336, , ,0.2055,0.2032,0.008644,0.008156,0.1932,0.0007664,0.0007443,0.00341,0.002943,0.0008205,0.003648,1755000.0,1349000.0,1212000.0,1754000.0,1293000.0,1079000.0
2025-03-22 11:00:00, 22/03/2025 11:59:59.999999,16.27,14.62,14.56,14.4,26.32,25.5,13.77,31.74,30.87,28.62,26.7,24.81,23.72,0.8635,0.8763,0.8843,0.8874,0.6921,0.6292,0.8979,0.6367,0.6148,0.817,0.6652,0.5773,0.614,239.0,22.24,49.79,49.23,2.169,2.098,46.67,0.1665,0.1765,0.8547,0.7738,0.2131,0.9344,734.7,69.25,157.0,156.3,5.113,3.366,150.2,0.2679,0.2352,3.107,1.392,0.2263,1.512,196.4,17.86,42.83,42.71,1.992,0.9218,40.45,0.06271,0.03596,1.399,0.3558,0.02423,0.5058, , ,0.2084,0.206,0.009075,0.008779,0.1953,0.0006966,0.0007386,0.003577,0.003238,0.0008917,0.00391,1752000.0,1382000.0,1233000.0,1750000.0,1281000.0,1103000.0
2025-03-22 12:00:00, 22/03/2025 12:59:59.999999,15.69,14.22,14.13,13.96,24.74,24.7,13.42,34.68,29.97,26.48,27.61,23.82,21.49,0.8612,0.8735,0.8813,0.8844,0.6954,0.62,0.8939,0.6414,0.6369,0.8328,0.6429,0.5734,0.6094,246.6,22.35,51.32,50.73,2.094,2.008,48.31,0.1789,0.1855,0.8167,0.7239,0.2274,0.8712,743.4,68.41,158.4,157.6,4.731,2.912,152.3,0.2829,0.2847,2.938,1.117,0.2381,1.272,191.9,17.19,41.55,41.41,1.623,0.6234,39.66,0.06077,0.05462,1.205,0.2108,0.02524,0.3327, , ,0.2081,0.2057,0.008491,0.008142,0.1959,0.0007252,0.0007523,0.003311,0.002935,0.0009219,0.003533,1752000.0,1359000.0,1214000.0,1750000.0,1274000.0,1125000.0
